premium_id,policy_id,payment_date,premium_amount,payment_status,payment_method
PM0006156,P001727,2023-10-17,288.8,Paid,ACH
PM0006157,P001727,2024-01-30,288.8,Paid,Card
PM0006158,P001728,2024-10-02,272.14,Paid,Card
PM0006159,P001728,2025-01-10,272.14,Paid,Card
PM0006160,P001728,2025-04-02,272.14,Paid,Check
PM0006161,P001728,2025-07-13,272.14,Paid,Wire
PM0006162,P001729,2024-07-04,429.63,Paid,Check
PM0006163,P001729,2024-10-09,429.63,Paid,Card
PM0006164,P001729,2024-12-29,429.63,Paid,Card
PM0006165,P001729,2025-03-29,429.63,Paid,Wire
PM0006166,P001730,2024-03-02,728.69,Paid,Wire
PM0006167,P001730,2024-06-01,728.69,Failed,Card
PM0006168,P001730,2024-08-29,728.69,Paid,Card
PM0006169,P001730,2024-12-05,728.69,Paid,Wire
PM0006170,P001731,2024-05-16,516.68,Paid,Card
PM0006171,P001731,2024-08-05,516.68,Failed,ACH
PM0006172,P001731,2024-11-08,516.68,Paid,Check
PM0006173,P001732,2023-08-14,832.37,Paid,ACH
PM0006174,P001732,2023-11-22,832.37,Paid,Wire
PM0006175,P001732,2024-02-25,832.37,Paid,ACH
PM0006176,P001732,2024-05-15,832.37,Paid,Card
PM0006177,P001733,2025-06-07,1114.33,Paid,ACH
PM0006178,P001733,2025-08-21,1114.33,Late,ACH
PM0006179,P001733,2025-12-01,1114.33,Paid,ACH
PM0006180,P001734,2025-01-05,1481.41,Paid,Check
PM0006181,P001734,2025-04-07,1481.41,Paid,Wire
PM0006182,P001734,2025-09-23,1481.41,Paid,Check
PM0006183,P001735,2025-05-22,746.15,Paid,Check
PM0006184,P001735,2025-08-26,746.15,Paid,Wire
PM0006185,P001735,2025-11-13,746.15,Paid,Card
PM0006186,P001736,2023-04-22,2152.22,Paid,Wire
PM0006187,P001736,2023-07-05,2152.22,Paid,Check
PM0006188,P001736,2023-10-01,2152.22,Failed,Card
PM0006189,P001736,2024-01-09,2152.22,Paid,Check
PM0006190,P001737,2023-08-17,1322.46,Paid,Check
PM0006191,P001737,2023-11-22,1322.46,Paid,ACH
PM0006192,P001737,2024-02-13,1322.46,Paid,Wire
PM0006193,P001737,2024-05-22,1322.46,Paid,Check
PM0006194,P001738,2025-05-11,831.59,Late,ACH
PM0006195,P001738,2025-08-02,831.59,Paid,Wire
PM0006196,P001738,2025-10-28,831.59,Paid,Card
PM0006197,P001739,2025-07-08,211.21,Paid,Wire
PM0006198,P001739,2025-09-22,211.21,Paid,Check
PM0006199,P001740,2024-01-22,233.29,Paid,Check
PM0006200,P001740,2024-04-27,233.29,Paid,Card
PM0006201,P001740,2024-07-29,233.29,Paid,Wire
PM0006202,P001740,2024-10-19,233.29,Paid,Card
PM0006203,P001741,2023-04-24,406.34,Paid,Card
PM0006204,P001741,2023-07-07,406.34,Paid,Wire
PM0006205,P001741,2023-10-17,406.34,Paid,Check
PM0006206,P001741,2024-01-22,406.34,Paid,Wire
PM0006207,P001742,2023-07-14,472.75,Paid,Check
PM0006208,P001742,2023-10-27,472.75,Failed,Card
PM0006209,P001742,2024-01-15,472.75,Paid,Wire
PM0006210,P001742,2024-04-18,472.75,Paid,Check
PM0006211,P001743,2024-04-26,204.97,Paid,Card
PM0006212,P001743,2024-07-10,204.97,Failed,Wire
PM0006213,P001743,2024-10-21,204.97,Paid,Wire
PM0006214,P001743,2025-01-10,204.97,Failed,Check
PM0006215,P001744,2023-02-22,1620.48,Paid,Card
PM0006216,P001744,2023-05-16,1620.48,Paid,Card
PM0006217,P001744,2023-08-20,1620.48,Paid,Card
PM0006218,P001744,2023-11-23,1620.48,Paid,Wire
PM0006219,P001745,2023-03-13,809.59,Paid,Check
PM0006220,P001745,2023-06-05,809.59,Paid,ACH
PM0006221,P001746,2023-07-18,206.83,Paid,Wire
PM0006222,P001746,2023-10-21,206.83,Paid,Card
PM0006223,P001746,2024-01-22,206.83,Paid,ACH
PM0006224,P001746,2024-04-22,206.83,Paid,ACH
PM0006225,P001747,2023-04-05,1330.95,Late,Check
PM0006226,P001747,2023-06-21,1330.95,Paid,Card
PM0006227,P001747,2023-10-04,1330.95,Paid,Wire
PM0006228,P001747,2023-12-20,1330.95,Paid,Check
PM0006229,P001748,2023-11-14,1216.67,Paid,Check
PM0006230,P001748,2024-02-09,1216.67,Paid,Card
PM0006231,P001748,2024-05-12,1216.67,Paid,Wire
PM0006232,P001748,2024-08-23,1216.67,Paid,Check
PM0006233,P001749,2025-03-26,533.49,Paid,ACH
PM0006234,P001749,2025-06-09,533.49,Paid,Check
PM0006235,P001749,2025-09-25,533.49,Paid,Check
PM0006236,P001749,2025-12-11,533.49,Paid,ACH
PM0006237,P001750,2024-02-24,352.79,Paid,ACH
PM0006238,P001750,2024-05-16,352.79,Paid,Wire
PM0006239,P001750,2024-08-15,352.79,Paid,Card
PM0006240,P001751,2023-03-21,503.95,Paid,Wire
PM0006241,P001751,2023-06-04,503.95,Paid,Wire
PM0006242,P001751,2023-09-16,503.95,Paid,Check
PM0006243,P001751,2023-12-09,503.95,Paid,Wire
PM0006244,P001752,2024-03-21,2224.19,Paid,Check
PM0006245,P001752,2024-06-16,2224.19,Paid,Check
PM0006246,P001752,2024-09-23,2224.19,Paid,Wire
PM0006247,P001752,2024-12-18,2224.19,Paid,Wire
PM0006248,P001753,2024-07-24,441.93,Late,ACH
PM0006249,P001753,2024-10-16,441.93,Paid,Check
PM0006250,P001753,2025-04-11,441.93,Failed,Card
PM0006251,P001754,2025-05-20,199.36,Paid,Card
PM0006252,P001754,2025-08-08,199.36,Paid,Wire
PM0006253,P001754,2025-10-31,199.36,Paid,Wire
PM0006254,P001755,2023-12-17,780.65,Paid,Wire
PM0006255,P001755,2024-03-05,780.65,Paid,Wire
PM0006256,P001755,2024-09-08,780.65,Late,Wire
PM0006257,P001756,2024-12-06,520.45,Paid,Check
PM0006258,P001756,2025-02-28,520.45,Late,Check
PM0006259,P001756,2025-05-21,520.45,Paid,Wire
PM0006260,P001756,2025-09-04,520.45,Paid,Card
PM0006261,P001757,2025-03-14,328.1,Paid,ACH
PM0006262,P001757,2025-06-11,328.1,Failed,Wire
PM0006263,P001757,2025-08-30,328.1,Paid,ACH
PM0006264,P001758,2024-07-10,907.46,Late,Check
PM0006265,P001758,2025-01-06,907.46,Paid,ACH
PM0006266,P001758,2025-04-11,907.46,Paid,Check
PM0006267,P001759,2024-06-06,745.25,Paid,Card
PM0006268,P001759,2024-09-06,745.25,Paid,Wire
PM0006269,P001759,2024-12-02,745.25,Paid,Card
PM0006270,P001759,2025-03-05,745.25,Paid,Wire
PM0006271,P001760,2024-06-29,2265.69,Paid,Card
PM0006272,P001760,2024-09-22,2265.69,Paid,Card
PM0006273,P001760,2024-12-19,2265.69,Paid,Card
PM0006274,P001760,2025-03-22,2265.69,Paid,Wire
PM0006275,P001761,2025-04-05,1522.93,Paid,Wire
PM0006276,P001761,2025-07-04,1522.93,Paid,Check
PM0006277,P001761,2025-09-23,1522.93,Paid,Wire
PM0006278,P001761,2025-12-22,1522.93,Failed,Check
PM0006279,P001762,2025-01-08,1280.33,Paid,Check
PM0006280,P001762,2025-04-02,1280.33,Paid,ACH
PM0006281,P001762,2025-07-03,1280.33,Paid,Card
PM0006282,P001762,2025-10-01,1280.33,Paid,Check
PM0006283,P001763,2024-06-16,172.09,Paid,ACH
PM0006284,P001763,2024-09-13,172.09,Late,Card
PM0006285,P001763,2024-12-04,172.09,Paid,Wire
PM0006286,P001763,2025-03-11,172.09,Paid,ACH
PM0006287,P001764,2023-12-26,184.92,Paid,Check
PM0006288,P001764,2024-07-05,184.92,Paid,ACH
PM0006289,P001764,2024-09-26,184.92,Paid,Card
PM0006290,P001765,2023-04-07,2106.01,Paid,Card
PM0006291,P001765,2023-07-09,2106.01,Paid,Wire
PM0006292,P001765,2023-10-09,2106.01,Paid,Check
PM0006293,P001765,2024-01-07,2106.01,Late,Card
PM0006294,P001766,2024-08-12,1882.41,Paid,Wire
PM0006295,P001766,2024-11-02,1882.41,Paid,Check
PM0006296,P001766,2025-02-11,1882.41,Paid,Check
PM0006297,P001766,2025-05-09,1882.41,Paid,Wire
PM0006298,P001767,2023-05-03,2024.0,Paid,Card
PM0006299,P001767,2023-08-06,2024.0,Paid,Card
PM0006300,P001767,2023-10-23,2024.0,Paid,ACH
PM0006301,P001767,2024-01-26,2024.0,Paid,Check
PM0006302,P001768,2023-06-24,190.47,Paid,ACH
PM0006303,P001768,2023-09-20,190.47,Paid,Wire
PM0006304,P001769,2023-06-09,390.17,Paid,Card
PM0006305,P001769,2023-09-08,390.17,Failed,Wire
PM0006306,P001769,2023-12-12,390.17,Paid,Check
PM0006307,P001769,2024-02-27,390.17,Paid,Wire
PM0006308,P001770,2023-11-21,412.03,Late,Wire
PM0006309,P001770,2024-03-03,412.03,Paid,Check
PM0006310,P001770,2024-05-24,412.03,Paid,Check
PM0006311,P001771,2025-04-05,1727.52,Paid,Card
PM0006312,P001771,2025-07-13,1727.52,Paid,ACH
PM0006313,P001771,2025-09-30,1727.52,Paid,Wire
PM0006314,P001772,2023-07-20,815.54,Paid,Check
PM0006315,P001772,2023-10-28,815.54,Paid,Check
PM0006316,P001772,2024-01-08,815.54,Paid,Card
PM0006317,P001772,2024-04-09,815.54,Late,Card
PM0006318,P001773,2024-02-01,278.19,Paid,Check
PM0006319,P001773,2024-04-24,278.19,Late,ACH
PM0006320,P001773,2024-07-25,278.19,Failed,Wire
PM0006321,P001773,2024-11-07,278.19,Paid,ACH
PM0006322,P001774,2024-06-12,732.56,Paid,ACH
PM0006323,P001774,2024-09-03,732.56,Paid,Check
PM0006324,P001774,2024-12-02,732.56,Paid,ACH
PM0006325,P001774,2025-02-25,732.56,Paid,ACH
PM0006326,P001775,2025-08-14,355.9,Paid,Card
PM0006327,P001775,2025-11-20,355.9,Paid,ACH
PM0006328,P001776,2023-05-16,614.29,Late,Card
PM0006329,P001776,2023-08-11,614.29,Paid,Check
PM0006330,P001776,2024-02-18,614.29,Paid,Card
PM0006331,P001777,2024-11-22,868.07,Paid,Wire
PM0006332,P001777,2025-05-22,868.07,Paid,Card
PM0006333,P001777,2025-08-23,868.07,Paid,Wire
PM0006334,P001778,2023-02-17,440.65,Paid,Wire
PM0006335,P001778,2023-05-20,440.65,Paid,Check
PM0006336,P001778,2023-08-23,440.65,Paid,Card
PM0006337,P001778,2023-11-16,440.65,Paid,ACH
PM0006338,P001779,2024-06-23,400.33,Paid,Wire
PM0006339,P001779,2024-09-12,400.33,Failed,Wire
PM0006340,P001779,2024-12-13,400.33,Paid,Check
PM0006341,P001779,2025-03-24,400.33,Paid,ACH
PM0006342,P001780,2024-07-09,538.98,Paid,Card
PM0006343,P001780,2024-10-24,538.98,Paid,Check
PM0006344,P001780,2025-01-19,538.98,Paid,Check
PM0006345,P001780,2025-04-20,538.98,Paid,Card
PM0006346,P001781,2024-03-08,371.76,Paid,Card
PM0006347,P001781,2024-06-09,371.76,Paid,Card
PM0006348,P001781,2024-09-06,371.76,Paid,Wire
PM0006349,P001781,2024-12-05,371.76,Paid,ACH
PM0006350,P001782,2024-06-24,784.51,Paid,Card
PM0006351,P001782,2024-09-12,784.51,Failed,Card
PM0006352,P001782,2024-12-18,784.51,Paid,Card
PM0006353,P001782,2025-03-16,784.51,Paid,Check
PM0006354,P001783,2023-05-20,1395.53,Paid,ACH
PM0006355,P001783,2023-08-28,1395.53,Paid,Card
PM0006356,P001783,2024-03-03,1395.53,Paid,ACH
PM0006357,P001784,2024-03-02,199.0,Paid,Check
PM0006358,P001784,2024-05-31,199.0,Late,Card
PM0006359,P001784,2024-12-02,199.0,Paid,ACH
PM0006360,P001785,2023-05-26,201.84,Paid,Wire
PM0006361,P001785,2023-08-21,201.84,Paid,Wire
PM0006362,P001785,2023-11-23,201.84,Paid,Card
PM0006363,P001785,2024-02-06,201.84,Paid,Wire
PM0006364,P001786,2023-04-21,310.46,Paid,Check
PM0006365,P001786,2023-07-25,310.46,Paid,ACH
PM0006366,P001786,2023-10-25,310.46,Paid,Check
PM0006367,P001786,2024-01-15,310.46,Paid,ACH
PM0006368,P001787,2023-01-28,1342.79,Paid,Card
PM0006369,P001787,2023-05-02,1342.79,Failed,Check
PM0006370,P001787,2023-07-15,1342.79,Paid,ACH
PM0006371,P001788,2024-09-12,301.58,Paid,Wire
PM0006372,P001788,2024-12-15,301.58,Paid,Check
PM0006373,P001788,2025-02-27,301.58,Paid,Check
PM0006374,P001789,2023-07-11,1260.07,Paid,Check
PM0006375,P001789,2023-12-29,1260.07,Refunded,Wire
PM0006376,P001789,2024-04-03,1260.07,Paid,Wire
PM0006377,P001790,2023-11-04,1255.37,Paid,ACH
PM0006378,P001790,2024-01-23,1255.37,Late,ACH
PM0006379,P001790,2024-05-01,1255.37,Paid,ACH
PM0006380,P001790,2024-08-05,1255.37,Paid,Wire
PM0006381,P001791,2025-06-09,607.27,Paid,Check
PM0006382,P001791,2025-09-09,607.27,Paid,ACH
PM0006383,P001791,2025-11-27,607.27,Paid,Wire
PM0006384,P001792,2025-02-18,353.77,Paid,ACH
PM0006385,P001792,2025-05-10,353.77,Paid,Wire
PM0006386,P001792,2025-08-23,353.77,Paid,Card
PM0006387,P001792,2025-11-13,353.77,Paid,Check
PM0006388,P001793,2023-08-17,150.75,Paid,Wire
PM0006389,P001793,2024-02-14,150.75,Paid,Check
PM0006390,P001794,2023-02-07,1734.66,Paid,Wire
PM0006391,P001794,2023-05-14,1734.66,Paid,Wire
PM0006392,P001794,2023-08-17,1734.66,Paid,ACH
PM0006393,P001794,2023-11-11,1734.66,Paid,Wire
PM0006394,P001795,2024-12-19,270.9,Paid,Card
PM0006395,P001795,2025-04-03,270.9,Paid,Card
PM0006396,P001795,2025-06-18,270.9,Paid,ACH
PM0006397,P001795,2025-09-17,270.9,Paid,Card
PM0006398,P001796,2024-11-24,359.65,Paid,Check
PM0006399,P001796,2025-02-15,359.65,Paid,Card
PM0006400,P001796,2025-05-08,359.65,Paid,Card
PM0006401,P001796,2025-08-22,359.65,Paid,Check
PM0006402,P001797,2024-09-21,456.82,Paid,Check
PM0006403,P001797,2024-12-24,456.82,Late,ACH
PM0006404,P001797,2025-03-30,456.82,Paid,Wire
PM0006405,P001797,2025-06-23,456.82,Paid,Check
PM0006406,P001798,2025-04-07,2483.87,Failed,Card
PM0006407,P001798,2025-06-29,2483.87,Paid,Card
PM0006408,P001798,2025-10-03,2483.87,Paid,Wire
PM0006409,P001798,2025-12-26,2483.87,Paid,ACH
PM0006410,P001799,2023-08-09,217.25,Paid,ACH
PM0006411,P001799,2023-11-02,217.25,Paid,ACH
PM0006412,P001799,2024-01-29,217.25,Late,Card
PM0006413,P001799,2024-04-17,217.25,Paid,Wire
PM0006414,P001800,2023-06-17,562.68,Paid,ACH
PM0006415,P001800,2023-12-19,562.68,Paid,Wire
PM0006416,P001800,2024-03-06,562.68,Paid,Wire
PM0006417,P001801,2024-07-22,779.04,Failed,Card
PM0006418,P001801,2024-10-08,779.04,Paid,Card
PM0006419,P001801,2025-01-18,779.04,Paid,Wire
PM0006420,P001801,2025-04-20,779.04,Paid,Card
PM0006421,P001802,2024-07-06,539.73,Paid,Wire
PM0006422,P001802,2025-01-14,539.73,Refunded,Check
PM0006423,P001802,2025-04-10,539.73,Paid,Check
PM0006424,P001803,2023-02-13,235.06,Paid,Wire
PM0006425,P001803,2023-04-25,235.06,Paid,Card
PM0006426,P001803,2023-07-29,235.06,Paid,Card
PM0006427,P001803,2023-10-25,235.06,Paid,ACH
PM0006428,P001804,2024-05-14,1019.96,Paid,Card
PM0006429,P001804,2024-08-16,1019.96,Paid,ACH
PM0006430,P001804,2024-11-01,1019.96,Paid,Check
PM0006431,P001804,2025-02-06,1019.96,Paid,Card
PM0006432,P001805,2024-01-04,620.0,Paid,Check
PM0006433,P001805,2024-06-30,620.0,Paid,Check
PM0006434,P001806,2024-04-14,944.74,Paid,Wire
PM0006435,P001806,2024-07-04,944.74,Paid,ACH
PM0006436,P001806,2024-10-07,944.74,Paid,ACH
PM0006437,P001806,2025-01-07,944.74,Failed,Card
PM0006438,P001807,2024-11-01,859.7,Paid,Wire
PM0006439,P001807,2025-02-06,859.7,Paid,Wire
PM0006440,P001807,2025-05-02,859.7,Paid,Check
PM0006441,P001807,2025-08-06,859.7,Paid,Wire
PM0006442,P001808,2025-02-13,339.9,Paid,ACH
PM0006443,P001808,2025-08-14,339.9,Paid,Check
PM0006444,P001808,2025-11-20,339.9,Paid,ACH
PM0006445,P001809,2025-04-04,447.68,Paid,ACH
PM0006446,P001809,2025-07-22,447.68,Paid,ACH
PM0006447,P001809,2025-10-11,447.68,Paid,ACH
PM0006448,P001810,2024-01-25,949.85,Paid,Wire
PM0006449,P001810,2024-04-22,949.85,Paid,Check
PM0006450,P001810,2024-07-10,949.85,Paid,ACH
PM0006451,P001811,2024-04-04,1662.32,Paid,Wire
PM0006452,P001811,2024-06-15,1662.32,Late,Check
PM0006453,P001811,2024-09-22,1662.32,Paid,Check
PM0006454,P001811,2024-12-29,1662.32,Paid,Check
PM0006455,P001812,2025-01-13,1614.09,Paid,Check
PM0006456,P001812,2025-07-25,1614.09,Paid,ACH
PM0006457,P001812,2025-10-18,1614.09,Paid,ACH
PM0006458,P001813,2024-01-26,1342.33,Paid,Check
PM0006459,P001813,2024-10-28,1342.33,Paid,ACH
PM0006460,P001814,2023-12-23,309.54,Paid,Check
PM0006461,P001814,2024-03-11,309.54,Paid,Card
PM0006462,P001814,2024-06-19,309.54,Paid,ACH
PM0006463,P001814,2024-09-04,309.54,Paid,Card
PM0006464,P001815,2023-06-27,2400.01,Paid,Card
PM0006465,P001815,2023-09-29,2400.01,Paid,Check
PM0006466,P001815,2023-12-22,2400.01,Paid,Check
PM0006467,P001815,2024-03-26,2400.01,Failed,Check
PM0006468,P001816,2023-10-18,466.7,Paid,ACH
PM0006469,P001816,2024-01-17,466.7,Paid,ACH
PM0006470,P001816,2024-04-15,466.7,Paid,Check
PM0006471,P001816,2024-07-13,466.7,Paid,Check
PM0006472,P001817,2023-10-10,288.94,Paid,Wire
PM0006473,P001817,2024-01-04,288.94,Paid,Wire
PM0006474,P001817,2024-03-30,288.94,Paid,Check
PM0006475,P001817,2024-06-20,288.94,Paid,Card
PM0006476,P001818,2024-02-16,323.98,Paid,ACH
PM0006477,P001818,2024-05-12,323.98,Paid,Check
PM0006478,P001818,2024-07-31,323.98,Late,Wire
PM0006479,P001818,2024-11-03,323.98,Paid,Wire
PM0006480,P001819,2024-12-15,698.21,Paid,Check
PM0006481,P001819,2025-03-07,698.21,Paid,Wire
PM0006482,P001819,2025-06-11,698.21,Paid,Card
PM0006483,P001819,2025-08-26,698.21,Late,Wire
PM0006484,P001820,2024-09-29,211.16,Paid,Card
PM0006485,P001820,2025-01-05,211.16,Paid,Card
PM0006486,P001820,2025-03-31,211.16,Paid,Check
PM0006487,P001820,2025-06-19,211.16,Paid,Card
PM0006488,P001821,2025-04-08,510.44,Paid,Card
PM0006489,P001821,2025-07-06,510.44,Paid,Wire
PM0006490,P001821,2025-10-07,510.44,Paid,Check
PM0006491,P001822,2024-11-15,278.95,Paid,ACH
PM0006492,P001822,2025-02-19,278.95,Failed,Wire
PM0006493,P001822,2025-05-28,278.95,Paid,Card
PM0006494,P001822,2025-08-14,278.95,Paid,Wire
PM0006495,P001823,2024-12-11,2612.8,Paid,ACH
PM0006496,P001823,2025-03-13,2612.8,Paid,ACH
PM0006497,P001823,2025-06-07,2612.8,Late,Card
PM0006498,P001823,2025-09-05,2612.8,Paid,ACH
PM0006499,P001824,2025-01-29,1793.72,Paid,Check
PM0006500,P001824,2025-05-05,1793.72,Paid,Check
PM0006501,P001824,2025-07-27,1793.72,Late,Wire
PM0006502,P001824,2025-10-21,1793.72,Paid,Check
PM0006503,P001825,2024-08-17,397.51,Failed,ACH
PM0006504,P001825,2024-11-29,397.51,Failed,Check
PM0006505,P001825,2025-03-01,397.51,Late,ACH
PM0006506,P001825,2025-05-13,397.51,Failed,Card
PM0006507,P001826,2023-06-22,2506.16,Paid,Card
PM0006508,P001826,2023-10-01,2506.16,Failed,Card
PM0006509,P001826,2024-01-05,2506.16,Paid,Wire
PM0006510,P001826,2024-03-24,2506.16,Paid,Wire
PM0006511,P001827,2023-11-27,913.61,Paid,ACH
PM0006512,P001827,2024-02-15,913.61,Paid,Wire
PM0006513,P001827,2024-05-14,913.61,Paid,Card
PM0006514,P001827,2024-08-17,913.61,Late,Card
PM0006515,P001828,2025-04-03,2148.14,Late,Check
PM0006516,P001828,2025-07-15,2148.14,Paid,Check
PM0006517,P001828,2025-10-14,2148.14,Late,Wire
PM0006518,P001829,2024-03-15,520.65,Failed,Card
PM0006519,P001829,2024-06-28,520.65,Paid,Card
PM0006520,P001829,2024-09-17,520.65,Paid,Card
PM0006521,P001829,2024-12-21,520.65,Paid,Check
PM0006522,P001830,2024-03-11,213.67,Paid,Wire
PM0006523,P001830,2024-05-29,213.67,Paid,Wire
PM0006524,P001830,2024-08-25,213.67,Paid,ACH
PM0006525,P001830,2024-11-24,213.67,Paid,Card
PM0006526,P001831,2023-03-22,455.07,Paid,ACH
PM0006527,P001831,2023-06-09,455.07,Paid,Check
PM0006528,P001831,2023-09-06,455.07,Paid,Wire
PM0006529,P001831,2023-12-08,455.07,Paid,Card
PM0006530,P001832,2024-11-01,1044.32,Paid,Check
PM0006531,P001832,2025-01-29,1044.32,Paid,Card
PM0006532,P001832,2025-04-30,1044.32,Paid,Card
PM0006533,P001832,2025-07-24,1044.32,Paid,Card
PM0006534,P001833,2025-04-09,1625.77,Paid,ACH
PM0006535,P001833,2025-06-29,1625.77,Paid,Wire
PM0006536,P001833,2025-09-28,1625.77,Paid,ACH
PM0006537,P001833,2025-12-23,1625.77,Paid,Wire
PM0006538,P001834,2024-03-20,477.04,Failed,Wire
PM0006539,P001834,2024-06-20,477.04,Late,Wire
PM0006540,P001834,2024-09-20,477.04,Paid,ACH
PM0006541,P001834,2024-12-04,477.04,Paid,Check
PM0006542,P001835,2025-05-18,1117.52,Paid,ACH
PM0006543,P001835,2025-08-27,1117.52,Paid,Card
PM0006544,P001835,2025-11-14,1117.52,Paid,ACH
PM0006545,P001836,2025-02-15,2149.71,Paid,Check
PM0006546,P001836,2025-05-08,2149.71,Paid,ACH
PM0006547,P001836,2025-08-16,2149.71,Paid,Check
PM0006548,P001836,2025-11-05,2149.71,Paid,Card
PM0006549,P001837,2024-09-30,254.81,Paid,Card
PM0006550,P001837,2025-01-07,254.81,Paid,Wire
PM0006551,P001837,2025-04-02,254.81,Paid,Check
PM0006552,P001837,2025-06-27,254.81,Paid,Wire
PM0006553,P001838,2024-01-06,1305.72,Paid,Check
PM0006554,P001838,2024-04-02,1305.72,Paid,Check
PM0006555,P001838,2024-06-29,1305.72,Paid,ACH
PM0006556,P001838,2024-09-27,1305.72,Paid,Card
PM0006557,P001839,2023-06-22,302.52,Failed,Card
PM0006558,P001839,2023-09-23,302.52,Paid,ACH
PM0006559,P001839,2023-12-20,302.52,Paid,Wire
PM0006560,P001839,2024-03-13,302.52,Paid,Check
PM0006561,P001840,2023-07-01,812.56,Paid,Wire
PM0006562,P001840,2023-09-30,812.56,Paid,Wire
PM0006563,P001840,2024-01-10,812.56,Late,Card
PM0006564,P001841,2023-08-23,275.0,Paid,Card
PM0006565,P001841,2023-11-11,275.0,Late,Wire
PM0006566,P001841,2024-02-17,275.0,Late,Wire
PM0006567,P001841,2024-05-14,275.0,Paid,Check
PM0006568,P001842,2024-06-30,467.18,Paid,Card
PM0006569,P001842,2024-09-16,467.18,Paid,Card
PM0006570,P001842,2024-12-14,467.18,Paid,Card
PM0006571,P001842,2025-03-27,467.18,Paid,Card
PM0006572,P001843,2023-01-16,1186.93,Paid,Wire
PM0006573,P001843,2023-04-06,1186.93,Late,Wire
PM0006574,P001843,2023-07-01,1186.93,Paid,Card
PM0006575,P001843,2023-09-28,1186.93,Paid,Check
PM0006576,P001844,2024-04-22,2613.61,Late,Check
PM0006577,P001844,2024-07-05,2613.61,Paid,Card
PM0006578,P001844,2024-10-17,2613.61,Paid,Wire
PM0006579,P001844,2025-01-21,2613.61,Paid,ACH
PM0006580,P001845,2024-12-27,1052.71,Paid,Wire
PM0006581,P001845,2025-04-12,1052.71,Paid,Wire
PM0006582,P001845,2025-07-02,1052.71,Paid,ACH
PM0006583,P001845,2025-10-03,1052.71,Paid,ACH
PM0006584,P001846,2024-03-30,309.9,Paid,Wire
PM0006585,P001846,2024-06-25,309.9,Paid,Check
PM0006586,P001846,2024-10-07,309.9,Paid,Wire
PM0006587,P001846,2024-12-23,309.9,Paid,Check
PM0006588,P001847,2024-07-08,510.5,Paid,Check
PM0006589,P001847,2024-10-05,510.5,Paid,Wire
PM0006590,P001847,2025-03-31,510.5,Paid,Wire
PM0006591,P001848,2024-11-16,2524.07,Paid,Wire
PM0006592,P001848,2025-01-28,2524.07,Paid,Check
PM0006593,P001848,2025-05-11,2524.07,Refunded,Card
PM0006594,P001849,2023-06-15,360.87,Paid,Check
PM0006595,P001849,2023-08-28,360.87,Paid,Card
PM0006596,P001849,2023-11-28,360.87,Paid,Check
PM0006597,P001849,2024-03-03,360.87,Paid,Wire
PM0006598,P001850,2022-12-30,393.42,Paid,Card
PM0006599,P001850,2023-04-13,393.42,Paid,Check
PM0006600,P001850,2023-07-08,393.42,Late,ACH
PM0006601,P001850,2023-10-04,393.42,Paid,Card
PM0006602,P001851,2023-02-03,723.19,Failed,Check
PM0006603,P001851,2023-05-10,723.19,Paid,Card
PM0006604,P001851,2023-08-01,723.19,Paid,Check
PM0006605,P001851,2023-10-25,723.19,Paid,ACH
PM0006606,P001852,2023-01-24,323.41,Paid,Wire
PM0006607,P001852,2023-05-08,323.41,Paid,Check
PM0006608,P001852,2023-07-27,323.41,Refunded,Card
PM0006609,P001853,2024-10-21,2038.07,Paid,ACH
PM0006610,P001853,2025-01-31,2038.07,Failed,ACH
PM0006611,P001853,2025-04-18,2038.07,Paid,Card
PM0006612,P001853,2025-07-10,2038.07,Paid,Card
PM0006613,P001854,2024-12-17,147.31,Paid,Wire
PM0006614,P001854,2025-03-05,147.31,Paid,Card
PM0006615,P001854,2025-06-03,147.31,Paid,Wire
PM0006616,P001854,2025-09-07,147.31,Paid,Check
PM0006617,P001855,2025-03-18,648.51,Paid,Card
PM0006618,P001855,2025-06-09,648.51,Paid,Card
PM0006619,P001855,2025-08-31,648.51,Paid,Card
PM0006620,P001856,2024-09-09,475.72,Paid,Card
PM0006621,P001856,2024-12-06,475.72,Paid,Check
PM0006622,P001856,2025-03-02,475.72,Paid,Check
PM0006623,P001856,2025-06-02,475.72,Paid,ACH
PM0006624,P001857,2024-04-07,2463.51,Paid,Card
PM0006625,P001857,2024-07-13,2463.51,Paid,Check
PM0006626,P001857,2024-10-17,2463.51,Paid,Wire
PM0006627,P001857,2025-01-11,2463.51,Paid,Wire
PM0006628,P001858,2024-08-21,322.86,Failed,ACH
PM0006629,P001858,2024-11-21,322.86,Late,ACH
PM0006630,P001858,2025-02-10,322.86,Refunded,ACH
PM0006631,P001858,2025-05-18,322.86,Paid,Check
PM0006632,P001859,2025-03-19,492.85,Paid,ACH
PM0006633,P001859,2025-06-12,492.85,Paid,Check
PM0006634,P001859,2025-09-05,492.85,Paid,Card
PM0006635,P001859,2025-11-26,492.85,Paid,Card
PM0006636,P001860,2024-04-04,1982.67,Paid,Check
PM0006637,P001860,2024-07-08,1982.67,Paid,Wire
PM0006638,P001860,2024-10-03,1982.67,Paid,Check
PM0006639,P001860,2024-12-31,1982.67,Paid,Wire
PM0006640,P001861,2024-06-26,514.09,Late,Check
PM0006641,P001861,2024-09-18,514.09,Paid,Check
